[Id: JNRvSF89iX173pAUaYM7zeaQ7BCJ3q4T] 2023/05/23 19:52:03 logger.go:23:  Time: 2023-05-23T19:52:03+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: GET Uri: /api/rooms/contact-list Status: 200 Latency: 477.8939ms Bytes_in: 0 Bytes_out: 39

[Id: K0ToTT52ztokdInBSw98RJg9xcNBuRVg] 2023/05/23 19:52:21 logger.go:23:  Time: 2023-05-23T19:52:21+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: OPTIONS Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 204 Latency: 3.9574ms Bytes_in: 0 Bytes_out: 0

[Id: M4jGrpOe7gvzpA8FQVCfpQsA1IsmoNzM] 2023/05/23 19:52:21 logger.go:23:  Time: 2023-05-23T19:52:21+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: GET Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 200 Latency: 142.7695ms Bytes_in: 0 Bytes_out: 90

[Id: JnoHzZqJet9AEr6uBcVELGfWW3kJ0Par] 2023/05/23 19:52:25 logger.go:23:  Time: 2023-05-23T19:52:25+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: GET Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 200 Latency: 234.4703ms Bytes_in: 0 Bytes_out: 90

[Id: ie16idb1CzoJxopbXLBXae8rPQqpFuQZ] 2023/05/23 19:54:53 logger.go:23:  Time: 2023-05-23T19:54:53+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: OPTIONS Uri: /api/auth/signin Status: 204 Latency: 2.8859ms Bytes_in: 0 Bytes_out: 0

[Id: Rb0Gs79MPH39e9TXGOxoEIcKLyYho7LT] 2023/05/23 19:55:03 logger.go:23:  Time: 2023-05-23T19:55:03+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: OPTIONS Uri: /api/auth/signup Status: 204 Latency: 3.9834ms Bytes_in: 0 Bytes_out: 0

[Id: Rq9cHiZ45q5WSRxOblalHBMc8ZQkJqww] 2023/05/23 20:59:15 logger.go:23:  Time: 2023-05-23T20:59:15+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: OPTIONS Uri: /api/rooms/contact-list Status: 204 Latency: 8.442ms Bytes_in: 0 Bytes_out: 0

[Id: VxKzhf1hMMvMW8St79n9Tku2Kzdm1bcW] 2023/05/23 20:59:16 logger.go:23:  Time: 2023-05-23T20:59:16+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: GET Uri: /api/rooms/contact-list Status: 200 Latency: 247.0424ms Bytes_in: 0 Bytes_out: 39

[Id: Nj2qADITQmPloNjKvEgZIqnppre0HEqe] 2023/05/23 20:59:41 logger.go:23:  Time: 2023-05-23T20:59:41+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: OPTIONS Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 204 Latency: 7.5243ms Bytes_in: 0 Bytes_out: 0

[Id: B3ptei0SBrwX6Y35M71fxEqVxG0T1rb9] 2023/05/23 20:59:41 logger.go:23:  Time: 2023-05-23T20:59:41+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: GET Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 200 Latency: 225.3915ms Bytes_in: 0 Bytes_out: 90

[Id: hV9op2GxZl5vcOuxf2zwBDcx9bfKhL9U] 2023/05/23 20:59:44 logger.go:23:  Time: 2023-05-23T20:59:44+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: GET Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 200 Latency: 172.8371ms Bytes_in: 0 Bytes_out: 90

[Id: GgFulGBjtYjdjLBBJ1K6di8qQNHyMT85] 2023/05/23 21:07:00 logger.go:23:  Time: 2023-05-23T21:07:00+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: GET Uri: /api/rooms/contact-list Status: 200 Latency: 481.6171ms Bytes_in: 0 Bytes_out: 39

[Id: gOWQaUWgCkingMIdYoxNm604avFfo5vd] 2023/05/23 21:07:29 logger.go:23:  Time: 2023-05-23T21:07:29+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: OPTIONS Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 204 Latency: 10.4856ms Bytes_in: 0 Bytes_out: 0

[Id: 8wy8HN1cAdBF1IR4UwXmx7Z1kVut7N6m] 2023/05/23 21:07:29 logger.go:23:  Time: 2023-05-23T21:07:29+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: GET Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 200 Latency: 325.4597ms Bytes_in: 0 Bytes_out: 90

[Id: O6JgYU1eP5vepuPEDBiBXCjLKdGYukU8] 2023/05/23 21:14:27 logger.go:23:  Time: 2023-05-23T21:14:27+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: OPTIONS Uri: /api/rooms/contact-list Status: 204 Latency: 27.9705ms Bytes_in: 0 Bytes_out: 0

[Id: JakjzUJV6QgdzOWFBJQrNAftdHuzJCht] 2023/05/23 21:14:27 logger.go:23:  Time: 2023-05-23T21:14:27+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: GET Uri: /api/rooms/contact-list Status: 200 Latency: 154.1348ms Bytes_in: 0 Bytes_out: 39

[Id: ZCbdhqq1XC88lEi32edmyQc47rgKC9Z6] 2023/05/23 21:15:49 logger.go:23:  Time: 2023-05-23T21:15:49+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: OPTIONS Uri: /api/rooms/chat-history?u1=user03&u2=user02 Status: 204 Latency: 5.5752ms Bytes_in: 0 Bytes_out: 0

[Id: SgZrmzUhSJi07LKSnHfaodQx4PL0NVO8] 2023/05/23 21:15:49 logger.go:23:  Time: 2023-05-23T21:15:49+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: GET Uri: /api/rooms/chat-history?u1=user03&u2=user02 Status: 200 Latency: 132.0098ms Bytes_in: 0 Bytes_out: 52

[Id: 8lrEnwgpzx9HIevkxMzC5YiQLORH6vM6] 2023/05/23 21:16:02 logger.go:23:  Time: 2023-05-23T21:16:02+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: OPTIONS Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 204 Latency: 23.5876ms Bytes_in: 0 Bytes_out: 0

[Id: ABkDjHLp9PIcgS5BaORCCVkdLVsQXl32] 2023/05/23 21:16:02 logger.go:23:  Time: 2023-05-23T21:16:02+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: GET Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 200 Latency: 313.9936ms Bytes_in: 0 Bytes_out: 90

[Id: ajdONNV0Fav1Zcra2UhSq88p63mfT123] 2023/05/23 21:16:11 logger.go:23:  Time: 2023-05-23T21:16:11+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: OPTIONS Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 204 Latency: 10.6078ms Bytes_in: 0 Bytes_out: 0

[Id: 7p0EUVITeIkhFT3s35aWQ7UNNsDVAJ0Q] 2023/05/23 21:16:11 logger.go:23:  Time: 2023-05-23T21:16:11+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: GET Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 200 Latency: 169.4453ms Bytes_in: 0 Bytes_out: 90

[Id: PUcnUMxcmBruaOFYCHcANyaYjGzX94SE] 2023/05/23 21:18:55 logger.go:23:  Time: 2023-05-23T21:18:55+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: OPTIONS Uri: /api/rooms/chat-history?u1=user03&u2=user02 Status: 204 Latency: 30.7127ms Bytes_in: 0 Bytes_out: 0

[Id: epYZYYJckKh811v5K44hnGfRq6h0gnyn] 2023/05/23 21:18:57 logger.go:23:  Time: 2023-05-23T21:18:57+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: GET Uri: /api/rooms/chat-history?u1=user03&u2=user02 Status: 200 Latency: 1.4528292s Bytes_in: 0 Bytes_out: 52

[Id: bADSXZPWOOJUrCgGXDSb9TeaViIH2gMJ] 2023/05/23 21:20:42 logger.go:23:  Time: 2023-05-23T21:20:42+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: OPTIONS Uri: /api/rooms/contact-list Status: 204 Latency: 17.3166ms Bytes_in: 0 Bytes_out: 0

[Id: 3OJFE0Pojiue6h7XBW7TZf8aCeTbHJhu] 2023/05/23 21:20:42 logger.go:23:  Time: 2023-05-23T21:20:42+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: GET Uri: /api/rooms/contact-list Status: 200 Latency: 367.5956ms Bytes_in: 0 Bytes_out: 39

[Id: o6IUQxphUGsuv3S0Qk3HFi3KEUOQ2wlX] 2023/05/23 21:20:59 logger.go:23:  Time: 2023-05-23T21:20:59+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: OPTIONS Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 204 Latency: 4.772ms Bytes_in: 0 Bytes_out: 0

[Id: tWKeTjIcPQHbjfV8vMYeMCkKpA6DHrrU] 2023/05/23 21:20:59 logger.go:23:  Time: 2023-05-23T21:20:59+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: GET Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 200 Latency: 132.3978ms Bytes_in: 0 Bytes_out: 90

[Id: 4TXfsngYlkr23ykXarawl01POJQX9GgC] 2023/05/23 21:21:17 logger.go:23:  Time: 2023-05-23T21:21:17+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: OPTIONS Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 204 Latency: 7.3872ms Bytes_in: 0 Bytes_out: 0

[Id: yn8aVAnL5vodz1WkF5twew5zLmvs5HRC] 2023/05/23 21:21:17 logger.go:23:  Time: 2023-05-23T21:21:17+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: GET Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 200 Latency: 260.9675ms Bytes_in: 0 Bytes_out: 90

[Id: KA4RUHeX7swJSzqRbk2q85flk3ztgmql] 2023/05/23 21:24:29 logger.go:23:  Time: 2023-05-23T21:24:29+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: OPTIONS Uri: /api/rooms/contact-list Status: 204 Latency: 29.0035ms Bytes_in: 0 Bytes_out: 0

[Id: bSSoDWumhZOcnk1AlksdxNIBXTcLJQGO] 2023/05/23 21:24:29 logger.go:23:  Time: 2023-05-23T21:24:29+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: GET Uri: /api/rooms/contact-list Status: 200 Latency: 641.7448ms Bytes_in: 0 Bytes_out: 39

[Id: ECfAS0jdJaCqBiXyBgGkif3JtjVlsjP6] 2023/05/23 21:24:54 logger.go:23:  Time: 2023-05-23T21:24:54+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: OPTIONS Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 204 Latency: 13.6011ms Bytes_in: 0 Bytes_out: 0

[Id: 7555s4Nl1yIw0n40nRUcWGke6iBrhYqY] 2023/05/23 21:24:54 logger.go:23:  Time: 2023-05-23T21:24:54+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: GET Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 200 Latency: 256.5846ms Bytes_in: 0 Bytes_out: 90

[Id: UArm7dJ6C9wQAJNfXSEoS4lxfaRU5Bxg] 2023/05/23 21:24:59 logger.go:23:  Time: 2023-05-23T21:24:59+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: OPTIONS Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 204 Latency: 10.2942ms Bytes_in: 0 Bytes_out: 0

[Id: c7U8Dqc2693yQ4gbKEX4shNs9us2bdbR] 2023/05/23 21:24:59 logger.go:23:  Time: 2023-05-23T21:24:59+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: GET Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 200 Latency: 136.5709ms Bytes_in: 0 Bytes_out: 90

[Id: 0i7LaHa54jzNL7ZnAvgmNy3nfTlxwbQT] 2023/05/23 21:29:39 logger.go:23:  Time: 2023-05-23T21:29:39+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: OPTIONS Uri: /api/rooms/contact-list Status: 204 Latency: 18.888ms Bytes_in: 0 Bytes_out: 0

[Id: R9uFmt8bUO4dd4Bi3P6ZfIfJjJSBN5Zg] 2023/05/23 21:29:39 logger.go:23:  Time: 2023-05-23T21:29:39+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: GET Uri: /api/rooms/contact-list Status: 200 Latency: 371.8882ms Bytes_in: 0 Bytes_out: 39

[Id: hYQqqnjUJb8eAEEqfrrm69EHo5T6L7AT] 2023/05/23 21:32:54 logger.go:23:  Time: 2023-05-23T21:32:54+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: OPTIONS Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 204 Latency: 5.5853ms Bytes_in: 0 Bytes_out: 0

[Id: W9ZxnbGG7xpFyRwnK5cM6X2M5bXSHClB] 2023/05/23 21:32:54 logger.go:23:  Time: 2023-05-23T21:32:54+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: GET Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 200 Latency: 218.2204ms Bytes_in: 0 Bytes_out: 90

[Id: HzrpKII8bgKEwv0cnTwimzT3QjQxdpoV] 2023/05/23 21:33:00 logger.go:23:  Time: 2023-05-23T21:33:00+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: OPTIONS Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 204 Latency: 9.0351ms Bytes_in: 0 Bytes_out: 0

[Id: r0RmHpoifwQAp5q5q8sDhZemSDB1lDv3] 2023/05/23 21:33:00 logger.go:23:  Time: 2023-05-23T21:33:00+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: GET Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 200 Latency: 198.393ms Bytes_in: 0 Bytes_out: 90

[Id: U0N3fK9KtBMCReVlGeuuLQ5LxjxjE1Qg] 2023/05/23 21:33:16 logger.go:23:  Time: 2023-05-23T21:33:16+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: OPTIONS Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 204 Latency: 19.5543ms Bytes_in: 0 Bytes_out: 0

[Id: fSkbDhIzBom0OTHKjuYLRZ8xS6GnMc5R] 2023/05/23 21:33:16 logger.go:23:  Time: 2023-05-23T21:33:16+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: GET Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 200 Latency: 301.16ms Bytes_in: 0 Bytes_out: 90

[Id: hTBTuzLoIlOoZYsUnxtOqYZcZN2yWsrD] 2023/05/23 21:33:37 logger.go:23:  Time: 2023-05-23T21:33:37+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: OPTIONS Uri: /api/rooms/contact-list Status: 204 Latency: 10.3188ms Bytes_in: 0 Bytes_out: 0

[Id: jI7oZuVFlN5OqERY3K8zfXvCvieoHERm] 2023/05/23 21:33:38 logger.go:23:  Time: 2023-05-23T21:33:38+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: GET Uri: /api/rooms/contact-list Status: 200 Latency: 391.6812ms Bytes_in: 0 Bytes_out: 39

[Id: MrgdFqRvUbSnY6Kogr3acfR1Y2S8paHV] 2023/05/23 21:36:44 logger.go:23:  Time: 2023-05-23T21:36:44+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: OPTIONS Uri: /api/rooms/contact-list Status: 204 Latency: 55.8407ms Bytes_in: 0 Bytes_out: 0

[Id: TyvOrboiMJBP7tCgOM4M3wbtt6VJWdQV] 2023/05/23 21:36:45 logger.go:23:  Time: 2023-05-23T21:36:45+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: GET Uri: /api/rooms/contact-list Status: 200 Latency: 251.0251ms Bytes_in: 0 Bytes_out: 39

[Id: Iip9jSoVKOWavKQDAG9hOJBcIRxrfZv4] 2023/05/23 21:36:56 logger.go:23:  Time: 2023-05-23T21:36:56+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: OPTIONS Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 204 Latency: 7.8495ms Bytes_in: 0 Bytes_out: 0

[Id: sLKjLfG5VPHNQSH0qPWRf8aToEoTWxvb] 2023/05/23 21:36:56 logger.go:23:  Time: 2023-05-23T21:36:56+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: GET Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 200 Latency: 184.9734ms Bytes_in: 0 Bytes_out: 90

[Id: DmF5Phx0m7k7r093YsO7BEwo7iL0ldqs] 2023/05/23 21:37:08 logger.go:23:  Time: 2023-05-23T21:37:08+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: OPTIONS Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 204 Latency: 8.414ms Bytes_in: 0 Bytes_out: 0

[Id: PSfBT9GhRV3H7NwYW68S4AYkCo3znsvM] 2023/05/23 21:37:08 logger.go:23:  Time: 2023-05-23T21:37:08+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: GET Uri: /api/rooms/chat-history?u1=user03&u2=user01 Status: 200 Latency: 264.8067ms Bytes_in: 0 Bytes_out: 90

[Id: fYirBD0dVP7Yub2rzEJXqANg3nOfoBYh] 2023/05/23 21:39:53 logger.go:23:  Time: 2023-05-23T21:39:53+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: OPTIONS Uri: /api/rooms/contact-list Status: 204 Latency: 10.5043ms Bytes_in: 0 Bytes_out: 0

[Id: XqmzCTh6zWmp88vXgWjYVBB441muVWDG] 2023/05/23 21:39:53 logger.go:23:  Time: 2023-05-23T21:39:53+07:00 Remote_IP: ::1 Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.50 Host: localhost:8080 Method: GET Uri: /api/rooms/contact-list Status: 200 Latency: 256.592ms Bytes_in: 0 Bytes_out: 39

